created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Sat Oct 21 23:43:37 +0000 2023;1715876525508362354;"@BennyHarmanID Saya yakin Demokrat tidak nyaman berada di koalisi Gibran yang nir pengalaman, jadi walokota pun karena dikarbit....pemilihnya pasti tidak sejalan dengan elit nya...";0;0;0;0;in;1475038767387869184;1715694498167378170;enhate02;https://twitter.com/enhate02/status/1715876525508362354
Sat Oct 21 23:43:34 +0000 2023;1715876510069113272;"@a_d_yunadi @alisyarief PS dikunci tdk bisa bergerak. parpol sdh diborong oleh invisible hand memakai tangan jkw seolah olah mendukung PS. tetapi dibuat saling cakar, dan gibran adalah jalan keluar. menurut saya cawe2 jkw seolah mendukung PS tapi justru menduetkan dg gibran supaya kalah.";0;0;0;1;in;1328347328906809344;1715744309444808890;airman673;https://twitter.com/airman673/status/1715876510069113272
Sat Oct 21 23:43:31 +0000 2023;1715876498132136077;"@gibran_tweet @NusantaraSetya Nikmat ya jadi penguasa? Sampe2 dibuatin aturan baru sama om";0;1;0;1;in;1045844556317507584;1715757265888960853;ronalkusut;https://twitter.com/ronalkusut/status/1715876498132136077
Sat Oct 21 23:43:27 +0000 2023;1715876481199730886;"@anismatta @gibran_tweet (P)arah baru Indonesia";0;0;0;0;in;142932580;1715742425761865756;idub_hars;https://twitter.com/idub_hars/status/1715876481199730886
Sat Oct 21 23:43:15 +0000 2023;1715876433883693085;"@Paramitha234 @PDI_Perjuangan @gibran_tweet @ganjarpranowo Yess...bravo GP -Mahfud ..👍❤️🇮🇩👍☝️ Terbaik .";0;0;1;1;in;956894188980719617;1715775828930544107;Muhammadsabriqu;https://twitter.com/Muhammadsabriqu/status/1715876433883693085
Sat Oct 21 23:43:13 +0000 2023;1715876425587462334;"@armangn8 @msaid_didu @golkar_id @airlangga_hrt @gibran_tweet Ini baru sikap yg tegas dan terukur ,,,, kader yg punya sikap,,,";0;1;0;7;in;131814756;1715675319318069295;susno2g;https://twitter.com/susno2g/status/1715876425587462334
Sat Oct 21 23:43:11 +0000 2023;1715876415365919093;"@kompascom Setelah Gibran resmi mendaftar ke KPU sbg Cawapres, barulah PDIP bersikap. Tunggulah dalam beberapa hari ini.";0;1;0;1;in;268687443;1715712057667174561;Indonesiaguyub;https://twitter.com/Indonesiaguyub/status/1715876415365919093
Sat Oct 21 23:43:11 +0000 2023;1715876414971670818;"@armangn8 @msaid_didu @golkar_id @airlangga_hrt @gibran_tweet 👍 hebat Bang. Kelemahan Indonesia saat ini adalah orang yg ber integritas.";0;0;0;0;in;1537006782240894976;1715675319318069295;SurosoSo8;https://twitter.com/SurosoSo8/status/1715876414971670818
Sat Oct 21 23:43:00 +0000 2023;1715876370616885595;"@BangPino__ sok asik lo.  gibran maju, pilpres udh kelar.      tinggal atur angka, ketok tengah malem.";0;0;0;0;in;1210505846553079808;1715866037420487066;djoniecash2;https://twitter.com/djoniecash2/status/1715876370616885595
Sat Oct 21 23:42:58 +0000 2023;1715876361783726157;"Terus LW membajak konstitusi menurut kamu benar .. LW bapak ikut cawe2 untuk memuluskan anak menurut kamu wajar.. hadehhh Tai Jokowi gibran LW menurut kamu juga gurih.";0;0;0;0;in;798984491544915968;1715876361783726157;okeeko9;https://twitter.com/okeeko9/status/1715876361783726157
Sat Oct 21 23:42:48 +0000 2023;1715876318104162781;"Tak Bertemu di Cikeas, SBY Restui Duet Prabowo-Gibran https://t.co/imOps7lW0g";20;191;37;168;in;3319260420;1715876318104162781;geloraco;https://twitter.com/geloraco/status/1715876318104162781
Sat Oct 21 23:42:40 +0000 2023;1715876285447352338;"@Fahrihamzah @gibran_tweet Kwkwkwk";0;0;0;0;in;1031975712;1715741272831676699;Yu_keiji;https://twitter.com/Yu_keiji/status/1715876285447352338
Sat Oct 21 23:42:37 +0000 2023;1715876271505424624;"@hisjam @gibran_tweet Mimpi ampe ngiler yah mas 😂😂";0;0;0;0;in;1693522680;1715757265888960853;Oom_Wwn;https://twitter.com/Oom_Wwn/status/1715876271505424624
Sat Oct 21 23:42:34 +0000 2023;1715876258524135778;"@gasukabacang @mazzini_gsp Apakah ada yg salah dgn Gibran ya?";0;0;0;0;in;748827264670765056;1715590983935750227;tophat12345;https://twitter.com/tophat12345/status/1715876258524135778
Sat Oct 21 23:42:31 +0000 2023;1715876247467860475;"@PandamPamungkas @gibran_tweet Aku akan pilih mas Gibran kalangan milenial yg handal";0;0;0;0;in;1342992067203452928;1715654546524127618;Suherni36425455;https://twitter.com/Suherni36425455/status/1715876247467860475
Sat Oct 21 23:42:29 +0000 2023;1715876241046376726;"@Dennysiregar7 Kalau ingin Ganjar - Mahfud menang, strateginya harus ini Bang, Prabowo - Gibran 😁";0;0;0;0;in;1285054313300062208;1715796486578147717;MuradaTbn;https://twitter.com/MuradaTbn/status/1715876241046376726
Sat Oct 21 23:42:23 +0000 2023;1715876216023257122;"@KataNadiaaa Ayolah mas gibran, jangan jadi #GibranMenclaMencle";0;0;0;0;in;1702994434571563008;1715628294069244231;andretrsnwn;https://twitter.com/andretrsnwn/status/1715876216023257122
Sat Oct 21 23:42:21 +0000 2023;1715876206497911287;"@Fahrihamzah @gibran_tweet Sedih liatnya";0;0;0;0;in;1682032311028846592;1715741272831676699;ends7777777;https://twitter.com/ends7777777/status/1715876206497911287
Sat Oct 21 23:42:20 +0000 2023;1715876202467172487;"@SBYudhoyono Boleh juga tuh  Pendekatan dini  Siapa tau di masa depan Gibran dan AHY jadi pasangan yg disegani";0;0;0;0;in;3277134913;1715762380578447488;Bunga_JyKesuma;https://twitter.com/Bunga_JyKesuma/status/1715876202467172487
Sat Oct 21 23:42:16 +0000 2023;1715876182716268999;"@armangn8 @msaid_didu @golkar_id @airlangga_hrt @gibran_tweet Kenapa diam aja indonesia hukum diaduk2 sesuai kepentingan";0;0;0;0;in;85517554;1715675319318069295;Jexvaya;https://twitter.com/Jexvaya/status/1715876182716268999
Sat Oct 21 23:42:14 +0000 2023;1715876176051449960;"@Fahrihamzah @gibran_tweet Yaa Allah.... Lenyapkan politik dinasti di negeri ini dan penjilat2 haus kekuasaan.";0;0;0;0;in;1688711059899891712;1715741272831676699;yanspermana70;https://twitter.com/yanspermana70/status/1715876176051449960
Sat Oct 21 23:42:10 +0000 2023;1715876160033444051;"@Fahrihamzah @gibran_tweet pizza itu dipesan satu, lalu dibagi bagi, mau makan pakai tangan atau garpu bebas";0;0;0;0;in;1343295654236319744;1715741272831676699;gargorambo;https://twitter.com/gargorambo/status/1715876160033444051
Sat Oct 21 23:42:07 +0000 2023;1715876148138451231;"@anismatta @gibran_tweet Penjilat";0;0;0;0;in;1575814525219004417;1715742425761865756;Jamaludin140176;https://twitter.com/Jamaludin140176/status/1715876148138451231
Sat Oct 21 23:42:07 +0000 2023;1715876144871068072;"@gibran_tweet Kesian bangets elo bang @Fahrihamzah sudah panjang lebar ngetuit eh cuman dibalas hahahehe sama mas wali @gibran_tweet 🙄";0;0;0;0;in;1666623601188163585;1715757265888960853;velitsia99;https://twitter.com/velitsia99/status/1715876144871068072
Sat Oct 21 23:42:03 +0000 2023;1715876131252138119;"@cobeh2022 Nie mahfud dah mulai agak2 mereng otak nya kok orang muslim sholat di gereja, kan udah punya masing2 tempat ibadah.";0;0;0;0;in;1227783228674560000;1715520640315486282;gibranAkmal77;https://twitter.com/gibranAkmal77/status/1715876131252138119
Sat Oct 21 23:41:50 +0000 2023;1715876074347987266;"@gibran_tweet Umur saya jauh lebih tua dari jokowi..Sy hanya bisa sekadar beri nasehat: " ngaca dirilah"..tp klu yg diberi nasehat kesannya melecehkan...ya makanlah semua itu..lanjutkan keangkuhan itu.";0;0;0;0;in;1343047023067480064;1715295093056565528;MataunTuon;https://twitter.com/MataunTuon/status/1715876074347987266
Sat Oct 21 23:41:46 +0000 2023;1715876059709948152;"@PakBudi31571035 @PartaiSocmed @gibran_tweet Apapun dah bang, yang penting bukan puan aja";0;0;0;1;in;1537601336170409984;1715685714996899924;ocinz__;https://twitter.com/ocinz__/status/1715876059709948152
Sat Oct 21 23:41:44 +0000 2023;1715876049018601878;"@KompasTV Mantap pak walikota....ms Gibran";0;0;0;0;in;1403605573199753222;1715558320986358059;Sutoyo85971134;https://twitter.com/Sutoyo85971134/status/1715876049018601878
Sat Oct 21 23:41:39 +0000 2023;1715876031389991060;"@Bayanaka_2020 @kompascom Ancen mvah banteng sitok i kudu diulti balik. Lanjutkan mas gibran wkwkwk";0;0;0;0;in;1263642835116417025;1715689985712721937;pelangganmu;https://twitter.com/pelangganmu/status/1715876031389991060
Sat Oct 21 23:41:38 +0000 2023;1715876023995424813;"@gibran_tweet Hehe Hulk the Buluk";0;0;0;0;in;1355535685420163076;1715295093056565528;JWinono;https://twitter.com/JWinono/status/1715876023995424813
Sat Oct 21 23:41:38 +0000 2023;1715876023815082067;"@ch_chotimah2 @ridwankamil @erickthohir @airlangga_hrt @ZUL_Hasan @gibran_tweet Untuk partai Golkar apakah tidak punya kader sdr? harus kah merusak tatanan partai politik lainnya?upps lupa Golkar adalah orba.";0;0;0;0;in;1667155104615768065;1715610922499334590;BimaSen84525753;https://twitter.com/BimaSen84525753/status/1715876023815082067
Sat Oct 21 23:41:33 +0000 2023;1715876005402034349;"@nitramikid @triwul82 @jokowi @gibran_tweet Mbak Mega orangnya konsisten, kalau keluar biasanya itu manuver, jangan salah tafsir";0;1;0;0;in;1341136537;1715748951318798827;Robinbinbin1;https://twitter.com/Robinbinbin1/status/1715876005402034349
Sat Oct 21 23:41:33 +0000 2023;1715876003267190992;"Deklarasi Relawan dukung Gibran maju menjadi Cawapres pasca Ketum Golkar dan PBB memberikan dukungan berduet bersama Prabowo..   Yuk kapan di Deklarasi kan neh...  Dah ga sabar cepat Deklarasi...   #AMINkanIndonesia  #AniesMuhaimin2024 https://t.co/7TH0NZLraR";1;14;31;79;in;1132425764622675969;1715876003267190992;BangPino__;https://twitter.com/BangPino__/status/1715876003267190992
Sat Oct 21 23:41:32 +0000 2023;1715876000654098727;"@Naz_lira @nudinlubis @gibran_tweet Katanya turun gunung Nyatanya turun kelas🤣";0;0;0;2;in;2375000976;1715667207508865030;fansemyuwkwk;https://twitter.com/fansemyuwkwk/status/1715876000654098727
Sat Oct 21 23:41:32 +0000 2023;1715876000255693105;"@SBYudhoyono Kalau Gibran yg jadi cawapres terima pak ? Kalau Cak Imin ga terima ? Beneran penasaran.";0;0;0;0;in;486673168;1715762380578447488;elyfit1531;https://twitter.com/elyfit1531/status/1715876000255693105
Sat Oct 21 23:41:27 +0000 2023;1715875980437573990;"@triliuner007 @gibran_tweet Kadrun pala bapak kaw!! Orang ngomongin apa lu  ntah bahas apa...";0;0;0;0;in;1641792445083164672;1715299306201305384;DoniAgus2000;https://twitter.com/DoniAgus2000/status/1715875980437573990
Sat Oct 21 23:41:11 +0000 2023;1715875913374859494;"@PandamPamungkas @gibran_tweet @Fahrihamzah Kekuasaan bikinlupa dan tuli jadi GK perlu di ingat   siapa pun yg dlu menghina dan menghijad sekarang di rangkul untk kepentingan nafsu kekuasaan";0;1;0;5;in;1256854194905944065;1715757265888960853;Riyantidwi10;https://twitter.com/Riyantidwi10/status/1715875913374859494
Sat Oct 21 23:41:11 +0000 2023;1715875910669451477;"@VIVAcoid Kejutan selanjutnya yaitu Gibran jadi kader inti Golkar 🤣🤣🤣";0;0;0;0;in;1518489774687850496;1715784069374681311;AryoDj;https://twitter.com/AryoDj/status/1715875910669451477
Sat Oct 21 23:41:05 +0000 2023;1715875885788880953;"@ernestprakasa Maju terus Gibran, anda penerus jokowi, presiden "terbaik" sepanjang masa. 😂";0;0;0;0;in;451363186;1715606043139661998;suradi01;https://twitter.com/suradi01/status/1715875885788880953
Sat Oct 21 23:41:04 +0000 2023;1715875884484399107;"@abidin_shabir @tvOneNews @gibran_tweet Gw kira cuma mukanya doang yang plonga plongo...ternyata pemikirannya ga jauh beda sama mukanya";0;0;0;0;in;1569544194481623043;1715845687282483419;boodmynded24;https://twitter.com/boodmynded24/status/1715875884484399107
Sat Oct 21 23:41:04 +0000 2023;1715875883586818129;"Pengamat Politik Sebut Dukungan ke Prabowo akan Berkurang Jika Didampingi Gibran, Ini Sebabnya https://t.co/h55NRWqcEQ";0;0;0;0;in;1217625008169635840;1715875883586818129;PRDepok;https://twitter.com/PRDepok/status/1715875883586818129
Sat Oct 21 23:41:01 +0000 2023;1715875871670878645;"Soekarno bapak proklamator Soeharto bapak pembangunan Habibi bapak teknologi Jokowi bapaknya Gibran";0;0;0;1;in;3627633374;1715875871670878645;belahanginjal;https://twitter.com/belahanginjal/status/1715875871670878645
Sat Oct 21 23:41:00 +0000 2023;1715875864527905253;"@Fahrihamzah @gibran_tweet DARI DUREN KE PIZZA.";0;0;0;0;in;1666128173292195840;1715741272831676699;Mentari15671336;https://twitter.com/Mentari15671336/status/1715875864527905253
Sat Oct 21 23:40:59 +0000 2023;1715875863521337607;"@alisyarief Golkar tu bukan partai abal2.isinya tu orang2 ambisius dg finansial yg mapan. Bagusan diamati agenda di balik pengangkatn gibran sbg cawapres. Apakah ada kemufakatan yg menguntungan bangsa n negara or sebuah konspirasi. Apalagi kubu mereka ada Yusril, keilmuannya sesuai dg egonya";0;0;0;0;in;883828916711940096;1715868111654846577;AlexIsk30961012;https://twitter.com/AlexIsk30961012/status/1715875863521337607
Sat Oct 21 23:40:58 +0000 2023;1715875859213774903;"@StefanAntonio__ @airlangga_hrt @ridwankamil Salah 1 kader terbaik golkar ada di Pak RK tapi Golkar kerasukan apa sampai harus milih Gibran yang baru 2 tahun jadi walikota utk jadi cawapres. Dibanding Gibran malah Pak RK lebih layak";0;0;0;1;in;259506193;1715764253360349644;Andrybaktiar;https://twitter.com/Andrybaktiar/status/1715875859213774903
Sat Oct 21 23:40:54 +0000 2023;1715875842004496497;"@armangn8 @golkar_id @airlangga_hrt @gibran_tweet Siapkan keterkejutan berikut nya Mas,   Misal:   "Gibran dilantik secara aklamasi menjadi Ketum @golkar_id menggantikan @airlangga_hrt "  Who knows?";0;0;0;0;in;90808993;1715675319318069295;rief_alfath;https://twitter.com/rief_alfath/status/1715875842004496497
Sat Oct 21 23:40:47 +0000 2023;1715875811927146773;"@gibran_tweet Anak presiden mah bebas, ikut pilpres dgn merubah aturan main di MK sangat menjijikan";0;0;0;0;in;1633833214732308482;1715757265888960853;S40637746Sugeng;https://twitter.com/S40637746Sugeng/status/1715875811927146773
Sat Oct 21 23:40:46 +0000 2023;1715875805308600816;"@triwul82 @jokowi @gibran_tweet Klo mau mecat jokowi,gibran waktu yg tepat skrg..berani ga nek?apa masih ngarep suara pndkung jokowi ke ganjar?";0;0;0;1;in;88509838;1715748951318798827;aliefxzn;https://twitter.com/aliefxzn/status/1715875805308600816
Sat Oct 21 23:40:40 +0000 2023;1715875783632371958;"@andre_rosiade @SemenpadangFCID Jujur saya dukung 100% Prabowo, tapi karena ada Gibran saya batal. Saya lebih setuju Erick daripada Bajingan kecil yg dipilih dengan cara menabrak konstitusi. Sy, keluarga, teman2 dan komunitas tidak simpati lagi dengan Prabowo.";0;0;0;0;in;1946393215;1715696863297605658;pejuang_nasib;https://twitter.com/pejuang_nasib/status/1715875783632371958
Sat Oct 21 23:40:35 +0000 2023;1715875762321182808;"@panca66 @armangn8 @golkar_id @airlangga_hrt @gibran_tweet Gak akan berani kalo kader PD, blm levelnya… msh butuh asupan wkwk";0;0;0;4;in;1455419961036337157;1715675319318069295;jalangkung86;https://twitter.com/jalangkung86/status/1715875762321182808
Sat Oct 21 23:40:29 +0000 2023;1715875735733448858;"@armangn8 @golkar_id @airlangga_hrt @gibran_tweet Ketum Golkar ini apa ga lihat didlm partai banyak talenta2 kader yg bagus tp kenapa malah nyomot kader partai lain";0;0;0;3;in;1298767715503493121;1715675319318069295;hendrartidwi17;https://twitter.com/hendrartidwi17/status/1715875735733448858
Sat Oct 21 23:40:23 +0000 2023;1715875709137396064;"Kode keras nih gak diterima? Sy pikir mas AHY yg dampingi Prabowo krn kmrn baperan gak diajak mas @aniesbaswedan, eee ternyata Gibran yg melenggang. Mau pulang malu, gak pulang rindu";0;0;0;0;in;78355106;1715875709137396064;athagunawan;https://twitter.com/athagunawan/status/1715875709137396064
Sat Oct 21 23:40:21 +0000 2023;1715875700404781208;"@gibran_tweet  gibran nya yg pengkhianat.  Tapi di panda ini cangkem nya juga nggak makan sekolahan. Menghina anak2 muda sperti gibran . Ya ogah lah anak muda thd @PDI_Perjuangan . Ingat anak muda 50% suara.";0;0;0;0;in;1639237287593775105;1715875700404781208;Candra7799;https://twitter.com/Candra7799/status/1715875700404781208
Sat Oct 21 23:40:19 +0000 2023;1715875694516003212;"@NichNach8 @gibran_tweet Ngapain dia kau atur2. Pala lu peyang...";0;1;0;0;in;1641792445083164672;1715299306201305384;DoniAgus2000;https://twitter.com/DoniAgus2000/status/1715875694516003212
Sat Oct 21 23:40:10 +0000 2023;1715875654724723033;"@anismatta @gibran_tweet Hasil buat partai karena dukungan dari istana";0;0;0;0;in;1603776899712372736;1715742425761865756;MansurZuhri;https://twitter.com/MansurZuhri/status/1715875654724723033
Sat Oct 21 23:40:08 +0000 2023;1715875647808258162;"@StefanAntonio__ @airlangga_hrt @ridwankamil Santai sj om, itu strategi Golkar. Suara pendukung Gibran pasti ke Golkar 2024 Golkar bangkit. Tarik Gibram masuk AMPI, jd Jurkam Golkar.";0;0;0;0;in;2833745060;1715764253360349644;StefRudi;https://twitter.com/StefRudi/status/1715875647808258162
Sat Oct 21 23:40:04 +0000 2023;1715875629592420395;"@islah_bahrawi @Dennysiregar7 Gibran itu lebih jancuk dari jancuk itu sendiri";0;0;0;0;in;1590018999147851776;1715784734062886984;sunarto94981121;https://twitter.com/sunarto94981121/status/1715875629592420395
Sat Oct 21 23:39:58 +0000 2023;1715875607224197395;"@BennyHarmanID Pasang baliho partai Demokrat dengan foto Gibran dengan narasi PERUBAHAN- spt yg diusung PD selama ini!! hadeuh....sakitnya sampai ke ulu hati utk para kader PD!!!";0;0;0;0;in;1089905103971147776;1715694498167378170;SungkarZeid;https://twitter.com/SungkarZeid/status/1715875607224197395
Sat Oct 21 23:39:52 +0000 2023;1715875578673549355;"@Dennysiregar7 Iya Bang Den, Jika Wowo berhalangan tetap, Gibran yg naik ! Gibran itu tdk cukup pengalaman. Penampilan, bicara, sikapnya juga lugu. Dia itu cuma dimanfaatkan oleh politisi² senior : Prabowo dkk demi pemenangan Pilpres ! Mao dibawa kemana negeri ini ?";0;2;0;0;in;125911074;1715767817772077551;pitersim;https://twitter.com/pitersim/status/1715875578673549355
Sat Oct 21 23:39:49 +0000 2023;1715875569890668868;"Mbieb panglimaku.. Saya suka Mas @ganjarpranowo  tapi kalo bener. Saya lebih memilih  Mas Wali @gibran_tweet  ajah... Maafkan . Saya disertir dari Prentah.";0;0;0;0;in;1471327478496956416;1715875569890668868;EddiKusmana1;https://twitter.com/EddiKusmana1/status/1715875569890668868
Sat Oct 21 23:39:46 +0000 2023;1715875553352548492;"@KompasTV @gibran_tweet dahlah pilih yg lain....coba RK...";0;0;0;0;in;1180757058238337024;1715627353337106729;AnggaM76202858;https://twitter.com/AnggaM76202858/status/1715875553352548492
Sat Oct 21 23:39:42 +0000 2023;1715875540060832025;"@StefanAntonio__ @puanmaharani_ri Dalamnya laut bisa diukur.....dalamnya hati dan niat hati hanya pak Jokowi n Gibran yg tau .....semoga mereka msh punya otak dan nurani.......(maap hrs bicara keras.....Krn selama ini kami jd benteng blio ...tp ternyata kita dirobohkan Krn ambisi mereka...)";0;0;0;0;in;1447512513835266056;1715737268797993317;MasGoen19;https://twitter.com/MasGoen19/status/1715875540060832025
Sat Oct 21 23:39:38 +0000 2023;1715875523459698774;"@Aenuddin5 @BosPurwa Pilih Ayah dan GIBRAN ya.  Pasti masuk final nih, dukungan Jokowi gitu lho.";0;0;1;0;in;1547231490001743872;1715694721404977604;KayanaDuris;https://twitter.com/KayanaDuris/status/1715875523459698774
Sat Oct 21 23:39:38 +0000 2023;1715875521949823484;"@Fahrihamzah @gibran_tweet Asal tidak sekubu dengan PKS yaaa Broooo.... Gengsi kalo sekubu dengan PKS... 😂😂😂😂😂";0;0;0;0;in;1603548955995869185;1715741272831676699;Samir93348900;https://twitter.com/Samir93348900/status/1715875521949823484
